conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1906565981742542897,Mon Apr 07 16:17:32 +0000 2025,2,Oleh karena itu ditengah krisis hukum peran masyarakat khususnya media menjadi sangat penting untuk mengawal proses persidangan agar Majelis Hakim dapat dan berani mengambil keputusan hasil sidang sesuai dengan hukum yang berlaku seadil-adilnya.,1909279382365233472,,KedaiPenaCom,in,,0,0,0,https://x.com/undefined/status/1909279382365233472,793719410275983361,
1908537200436011158,Sun Apr 06 04:16:41 +0000 2025,0,@vraious Peran masyarakat sangat penting dalam mendukung pemberantasan narkoba.,1908735589404598324,,vraious,in,,0,0,0,https://x.com/undefined/status/1908735589404598324,1691709200869818369,
1908475325954367790,Sat Apr 05 11:11:33 +0000 2025,0,@widy Artikel tersebut mengulas krisis pengelolaan sampah di Indonesia dengan produksi 67 juta ton per tahun dan 33% tak terkelola. Program 3R dan target 2025 (kurangi 30% kelola 70%) berjalan lambat karena infrastruktur kurang regulasi lemah dan kesadaran rendah. Peran masyarakat,1908477603956109561,,widy,in,,0,1,0,https://x.com/undefined/status/1908477603956109561,1720665183188922368,
1907589360012374431,Thu Apr 03 08:30:23 +0000 2025,0,@Choxcolathe @PRFMnews Ini kembali lagi kepada pemerintah sebagai pemegang kebijakan dan kesadaran masyarakat peran pemerintah kuduna mengkaji dengan lebih baik apabila memang serius mengevaluasi/mengatasi kemacetan ini dan peran masyarakat juga harus mengikuti kebijakan yang dibuat supaya realistis.,1907712270203080800,,Choxcolathe,in,,0,1,0,https://x.com/undefined/status/1907712270203080800,1128557102652243968,
1907639711738282259,Thu Apr 03 03:42:04 +0000 2025,0,Peran Masyarakat dalam Mencegah Penyebaran Judi Daring! #BerantasJudiOnline #BersamaBerantasJudol https://t.co/vswqEuJk79,1907639711738282259,https://pbs.twimg.com/ext_tw_video_thumb/1907639444817182720/pu/img/k0KyAPthb3gYhIoN.jpg,,in,,0,0,0,https://x.com/undefined/status/1907639711738282259,1517859541744259073,
1907330911030436244,Wed Apr 02 07:15:00 +0000 2025,0,Keterkaitan Ramadan dan Lebaran dengan konsumsi domestik di Indonesia menegaskan pentingnya peran masyarakat sebagai konsumen dalam perekonomian. #Headline https://t.co/QVjQxE9Udr,1907330911030436244,,,in,,0,0,0,https://x.com/undefined/status/1907330911030436244,23786106,
1907071703718703415,Tue Apr 01 16:43:10 +0000 2025,1,@mizarliyanda @Dennysiregar7 Untuk menghilangkan korupsi di Indonesia perkuat KPK dengan dana dan otonomi fokus pada pemulihan aset (IDR 2.5T 2020-2024) dan kolaborasi internasional via MLA. Transparansi lewat digitalisasi (e-katalog SPBE) dan peran masyarakat sipil juga krusial. Reformasi birokrasi,1907111506841391457,,mizarliyanda,in,,0,1,1,https://x.com/undefined/status/1907111506841391457,1720665183188922368,
1906687417270333868,Mon Mar 31 12:37:59 +0000 2025,0,Idul Fitri 1446 H di Tomoni Timur Berjalan Lancar dan Khidmat Camat Apresiasi Peran Masyarakat https://t.co/TtEnU8TmKN,1906687417270333868,,,in,,0,0,0,https://x.com/undefined/status/1906687417270333868,1838499833356914689,
1906390935870816521,Sun Mar 30 22:07:51 +0000 2025,0,@hexagrap_id Pemekaran wilayah dapat memperkuat peran masyarakat dalam pengelolaan sumber daya alam di setiap wilayah,1906468440183083170,,hexagrap_id,in,,0,0,0,https://x.com/undefined/status/1906468440183083170,1718884808632516608,
1906321097437634967,Sun Mar 30 12:23:05 +0000 2025,0,sekaligus memperkuat peran masyarakat dalam pemenuhan kebutuhan pangan lokal. Dengan adanya pendampingan ini ,1906321281710207442,,hmsresmglkota,in,,0,1,0,https://x.com/undefined/status/1906321281710207442,1243072763381698562,
1906230743719673988,Sun Mar 30 11:24:55 +0000 2025,0,@TheVauilt Makanya tentara dibuat sebagai one-man-hero dalam narasi kemerdekaan dan nasionalisme ya agar arah sejarah lebih mudah dikendalikan. Peran masyarakat sendiri tereduksi dalan narasi itu kata nasionalisme sekarang jadi senjata. Sedihnya.,1906306640930099539,,TheVauilt,in,,0,0,0,https://x.com/undefined/status/1906306640930099539,3272253056,
1905830398036517363,Sat Mar 29 22:12:32 +0000 2025,1,@bitnaon @DearUmen Masyarakat umum ke H2H selainfans peran masyarakat umum juga oenting buat H2H naikin chart lagu mereka apalagi mereka masih rookie.,1906107232288452681,,jungyoo14520767,in,,0,0,0,https://x.com/undefined/status/1906107232288452681,1325406695577722881,
1905303989455126690,Fri Mar 28 12:29:03 +0000 2025,0,@moisehll Peran masyarakat sangat penting dalam memerangi narkoba.,1905598006742974570,,moisehll,in,,0,0,0,https://x.com/undefined/status/1905598006742974570,1687001607433793536,
