conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username
1918124527609168266,Fri May 02 02:04:59 +0000 2025,0,Semoga rekan-rekan buruh semakin sejahtera dan senantiasa bahu membahu dengan seluruh elemen bangsa demi mewujudkan Indonesia Emas 2045. Yuk #DamaiSampaikanPendapat Bersama Kita Pastikan Aman Beraspirasi,1918124530335465929,,PolJatisampurna,in,,0,0,0,https://x.com/undefined/status/1918124530335465929,1585486536262692864,
1917844704437362838,Thu May 01 07:33:04 +0000 2025,0,Semoga rekan-rekan buruh semakin sejahtera dan senantiasa bahu membahu dengan seluruh elemen bangsa demi mewujudkan Indonesia Emas 2045. Yuk #DamaiSampaikanPendapat Bersama Kita Pastikan Aman Beraspirasi https://t.co/EGC9tXZKiM,1917844704437362838,https://pbs.twimg.com/ext_tw_video_thumb/1917844638129696768/pu/img/e6pYvKAXSv6mc5DG.jpg,,in,,0,0,0,https://x.com/undefined/status/1917844704437362838,1430389731884343298,
1917843729542701228,Thu May 01 07:29:12 +0000 2025,1,Semoga rekan-rekan buruh semakin sejahtera dan senantiasa bahu membahu dengan seluruh elemen bangsa demi mewujudkan Indonesia Emas 2045. Yuk #DamaiSampaikanPendapat Bersama Kita Pastikan Aman Beraspirasi,1917843732319330473,,Humasressanggau,in,,0,0,0,https://x.com/undefined/status/1917843732319330473,949683168965111809,
1917834670722671028,Thu May 01 06:53:12 +0000 2025,1,Semoga rekan-rekan buruh semakin sejahtera dan senantiasa bahu membahu dengan seluruh elemen bangsa demi mewujudkan Indonesia Emas 2045. Yuk #DamaiSampaikanPendapat Bersama Kita Pastikan Aman Beraspirasi,1917834674837323929,,poldajateng_,in,,0,0,0,https://x.com/undefined/status/1917834674837323929,2558329639,
1917824690560852118,Thu May 01 06:13:32 +0000 2025,0,Buruh telah menjadi pilar penting pembangunan ekonomi Nasional Semoga rekan-rekan buruh semakin sejahtera dan senantiasa bahu membahu dengan seluruh elemen bangsa demi mewujudkan Indonesia Emas 2045. Yuk #DamaiSampaikanPendapat Bersama Kita Pastikan Aman Beraspirasi https://t.co/kWYGdjiAXN,1917824690560852118,https://pbs.twimg.com/ext_tw_video_thumb/1917824260086849538/pu/img/4EsBlnYTbVYYo-QP.jpg,,in,,0,0,0,https://x.com/undefined/status/1917824690560852118,940473691413946368,
1917809949826252820,Thu May 01 05:14:57 +0000 2025,1,Pembangunan sumber daya manusia (SDM) unggul merupakan kunci bagi kemajuan suatu bangsa Program makan bergizi gratis sebagai prioritas utama pemerintah dlam mewujudkan Indonesia Emas 2045. Lanjutkan MBG #MBGMembangunSDMUnggul . Monas nonton youtube Selamat Hari Buruh Alwi https://t.co/H2JtKwYGFl,1917809949826252820,https://pbs.twimg.com/ext_tw_video_thumb/1917809902145396736/pu/img/0KSOW8e7hAsdscLW.jpg,,in,,0,0,0,https://x.com/undefined/status/1917809949826252820,1307860511317352450,
1917570533232881781,Wed Apr 30 13:23:36 +0000 2025,0,Potensi Kolaborasi Kampus dan Industri untuk Mewujudkan Indonesia Emas 2045 https://t.co/uXsjOFTC2W lewat @Buser Online,1917570533232881781,,,in,,0,0,0,https://x.com/undefined/status/1917570533232881781,1501104265812537349,
1917478990799069584,Wed Apr 30 07:19:51 +0000 2025,0,Danantara adalah simbol kekuatan masa depan Nusantara. Sebuah langkah strategis Presiden Prabowo untuk mempercepat pembangunan menciptakan lapangan kerja dan mewujudkan Indonesia Emas 2045. #Danantara #IndonesiaEmas2045 #KekuatanMasaDepan https://t.co/KD4uWdeSgw,1917478990799069584,https://pbs.twimg.com/media/Gpw_pr_aYAE8dET.jpg,,in,,0,1,0,https://x.com/undefined/status/1917478990799069584,1697172568263045120,
1917069978085523718,Tue Apr 29 04:16:44 +0000 2025,1461,@txtdrimedia Maksudnya mau memberikan makan bergizi gratis. Akan tetapi praktek di lapangan malah makan beracun gratis. Mending program ini diganti aja dengan pendidikan gratis. Biar bisa mewujudkan Indonesia emas yang lebih logis.,1917070520157409700,,txtdrimedia,in,,3,9,129,https://x.com/undefined/status/1917070520157409700,1863920907930267649,
1917006902204239946,Tue Apr 29 00:03:56 +0000 2025,15,Ada waktu 20 tahun mewujudkan Indonesia Emas. Jangan sampai salah didik. https://t.co/IPEkdFMusK,1917006902204239946,https://pbs.twimg.com/media/GpqTnA1b0AApZbW.jpg,,in,,0,0,4,https://x.com/undefined/status/1917006902204239946,478074941,
